location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GN,2020-01-11,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.5,24.5,31.0,0.0,21.083333,68.377557
GN,2020-01-12,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.944444,23.5,31.0,0.0,19.722222,61.169718
GN,2020-01-13,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.888889,23.0,31.5,0.0,21.138889,70.797233
GN,2020-01-14,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.361111,22.861111,31.0,0.0,20.361111,70.185324
GN,2020-01-15,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.75,23.0,31.0,0.0,20.277778,64.221602
GN,2020-01-16,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.472222,23.805556,32.0,0.0,21.25,65.130953
GN,2020-01-17,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.444444,22.805556,31.0,0.0,22.305556,73.647841
GN,2020-01-18,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.111111,22.944444,31.0,0.0,21.361111,70.84743
GN,2020-01-19,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.666667,24.0,31.0,0.0,21.833333,70.594753
GN,2020-01-20,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.722222,23.75,31.5,0.0,21.138889,67.701146
GN,2020-01-21,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.916667,24.194444,32.0,0.0,22.055556,70.715016
GN,2020-01-22,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.722222,25.25,30.5,0.0,20.972222,66.989847
GN,2020-01-23,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.333333,22.5,30.0,0.0,22.027778,72.830798
GN,2020-01-24,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.472222,25.0,33.0,0.0,19.138889,58.443816
GN,2020-01-25,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.333333,24.5,32.0,0.0,20.305556,63.17267
GN,2020-01-26,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.388889,24.0,33.111111,0.0,18.666667,55.639586
GN,2020-01-27,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.222222,24.0,32.0,0.0,22.5,71.156218
GN,2020-01-28,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,28.722222,26.0,30.611111,0.0,22.527778,69.240605
GN,2020-01-29,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,30.388889,24.0,33.222222,0.0,18.555556,49.23024
GN,2020-01-30,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.944444,23.777778,32.0,0.0,20.722222,64.866855
GN,2020-01-31,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,28.333333,22.111111,33.0,0.0,21.333333,65.839782
GN,2020-02-01,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.5,24.0,31.0,0.0,24.055556,81.530996
GN,2020-02-02,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,28.777778,24.0,33.0,0.0,23.777778,74.429772
GN,2020-02-03,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,28.777778,24.5,35.0,,22.0,66.831217
GN,2020-02-04,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,28.111111,22.5,34.0,0.0,21.944444,69.236473
GN,2020-02-05,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.388889,21.5,33.0,0.0,21.0,68.162608
GN,2020-02-06,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.888889,21.277778,32.0,0.0,23.444444,76.821
GN,2020-02-07,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,28.361111,24.75,31.5,0.0,22.111111,69.086721
GN,2020-02-08,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.888889,24.0,32.5,0.0,21.472222,68.164534
GN,2020-02-09,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.722222,23.0,31.0,0.0,21.638889,69.60038
GN,2020-02-10,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.416667,24.0,31.5,0.0,22.972222,76.749809
GN,2020-02-11,ChIJP5XOvCGzAQ8R9i1a18t7c-g,Q1006,country/GIN,GN,Guinea,GN,GIN,0,0,0,1,2,,,,,,,,13132792,6353234,6779558,8109741,4661505,1889233,1889233,53.446,0.459,3965624,3199454,2365739,1470866,898439,614524,408149,171250,38747,13590281808,1064,0.374,192778,10.0,-11.0,245860,243431,1473,61.185,2.4,64.9,260.356,232.889,243.3,22.4,0.1238,0.0832,33.720112,19.113756,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11.11,27.861111,23.0,32.25,0.0,21.916667,70.214241
